time,"[inertial_nav_node_[imu]]\omega_{ib,x}^b_rad/s","[inertial_nav_node_[imu]]\omega_{ib,y}^b_rad/s","[inertial_nav_node_[imu]]\omega_{ib,z}^b_rad/s","[inertial_nav_node_[imu]]f_{ib,x}^b_m/s^2","[inertial_nav_node_[imu]]f_{ib,y}^b_m/s^2","[inertial_nav_node_[imu]]f_{ib,z}^b_m/s^2",[inertial_nav_node_[gps]]lat_rad,[inertial_nav_node_[gps]]lon_rad,[inertial_nav_node_[gps]]alt_m,[inertial_nav_node_[gps]]num_sats_?,[inertial_nav_node_[gps]]y_1_?,[inertial_nav_node_[gps]]y_2_?,[inertial_nav_node_[gps]]y_3_?,[inertial_nav_node_[gps]]y_bar_1_?,[inertial_nav_node_[gps]]y_bar_2_?,[inertial_nav_node_[gps]]y_bar_3_?,[inertial_nav_node_[gps]]P_yy_1_?,[inertial_nav_node_[gps]]P_yy_2_?,[inertial_nav_node_[gps]]P_yy_3_?,[inertial_nav_node_[gps]]P_yy_4_?,[inertial_nav_node_[gps]]P_yy_5_?,[inertial_nav_node_[gps]]P_yy_6_?,[inertial_nav_node_[gps]]P_yy_7_?,[inertial_nav_node_[gps]]P_yy_8_?,[inertial_nav_node_[gps]]P_yy_9_?,[inertial_nav_node_[gps]]innovation_1_?,[inertial_nav_node_[gps]]innovation_2_?,[inertial_nav_node_[gps]]innovation_3_?,[inertial_nav_node_[gps]]threshold_1_?,[inertial_nav_node_[gps]]threshold_2_?,[inertial_nav_node_[gps]]threshold_3_?,[inertial_nav_node_[gps]]accepted_?,[inertial_nav_node_[gps]]has\_lock_bool,[inertial_nav_node_[mag]]mx_Gauss,[inertial_nav_node_[mag]]my_Gauss,[inertial_nav_node_[mag]]mz_Gauss,[inertial_nav_node_[x]]roll_rad,[inertial_nav_node_[x]]pitch_rad,[inertial_nav_node_[x]]yaw_rad,[inertial_nav_node_[x]]v_x_m/s,[inertial_nav_node_[x]]v_y_m/s,[inertial_nav_node_[x]]v_z_m/s,[inertial_nav_node_[x]]lat_rad,[inertial_nav_node_[x]]lon_rad,[inertial_nav_node_[x]]alt_m,[inertial_nav_node_[x]]bgx_rad/s,[inertial_nav_node_[x]]bgy_rad/s,[inertial_nav_node_[x]]bgz_rad/s,[inertial_nav_node_[x]]bax_m/s^2,[inertial_nav_node_[x]]bay_m/s^2,[inertial_nav_node_[x]]baz_m/s^2,[inertial_nav_node_[P]]cov_roll_rad^2,[inertial_nav_node_[P]]cov_pitch_rad^2,[inertial_nav_node_[P]]cov_yaw_rad^2,[inertial_nav_node_[P]]cov_v_x_(m/s)^2,[inertial_nav_node_[P]]cov_v_y_(m/s)^2,[inertial_nav_node_[P]]cov_v_z_(m/s)^2,[inertial_nav_node_[P]]cov_lat_rad^2,[inertial_nav_node_[P]]cov_lon_rad^2,[inertial_nav_node_[P]]cov_alt_m^2,[inertial_nav_node_[P]]cov_bgx_(rad/s)^2,[inertial_nav_node_[P]]cov_bgy_(rad/s)^2,[inertial_nav_node_[P]]cov_bgz_(rad/s)^2,[inertial_nav_node_[P]]cov_bax_(m/s^2)^2,[inertial_nav_node_[P]]cov_bay_(m/s^2)^2,[inertial_nav_node_[P]]cov_baz_(m/s^2)^2,[inertial_nav_node_[depth]]-1.041788751e-03_5.294138127e-02,[inertial_nav_node_[depth]]4.683619436e-02_3.817346221e-01,[inertial_nav_node_[depth]]1.000061643e+02_2.366511429e-04,[inertial_nav_node_[depth]]-4.787798311e-02_-3.287932408e-01,[inertial_nav_node_[depth]]0.000000000e+00_0.000000000e+00,[inertial_nav_node_[depth]]1_1,[inertial_nav_node_[dvl]]-4.360178984e-03_-2.998190319e-03,[inertial_nav_node_[dvl]]-3.096704039e-03_1.695921844e-02,[inertial_nav_node_[dvl]]4.529677081e-03_3.036092400e-02,[inertial_nav_node_[dvl]]-4.135820899e-05_-5.300162049e-03,[inertial_nav_node_[dvl]]-4.840362620e-01_-1.499653186e+00,[inertial_nav_node_[dvl]]-1.170965101e+00_-3.198155640e+00,[inertial_nav_node_[dvl]]1.158791457e-02_3.531977466e-04,[inertial_nav_node_[dvl]]1.088407747e-02_6.819738781e-04,[inertial_nav_node_[dvl]]1.088292512e-02_3.823290576e-04,[inertial_nav_node_[dvl]]-4.318820775e-03_2.301971730e-03,[inertial_nav_node_[dvl]]4.809395580e-01_1.516612405e+00,[inertial_nav_node_[dvl]]1.175494778e+00_3.228516564e+00,[inertial_nav_node_[dvl]]0.000000000e+00_0.000000000e+00,[inertial_nav_node_[dvl]]0.000000000e+00_0.000000000e+00,[inertial_nav_node_[dvl]]0.000000000e+00_0.000000000e+00,[inertial_nav_node_[dvl]]1_1
1681084483.0159073,1.218683263e-04,-5.688133702e-05,-2.075744291e-05,-5.174537044e-03,-1.159356023e-03,-9.799351869e+00,10,6.467834976e-01,-1.406985832e+00,2.113260948e-01,0.000000000e+00,0.000000000e+00,6.467845966e-01,-1.406986326e+00,-5.442533542e+00,1.069860893e+01,-5.497152126e+00,1.693820483e-13,1.693849804e-13,1.000000399e+02,1.020621939e-02,1.024382812e-02,-1.098963208e-06,4.943953982e-07,5.653859637e+00,-1.069860893e+01,5.497152126e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35325,-0.35414,0.00043,-1.664606633e+00,-3.068190958e-01,7.588949001e-01,6.311995551e+00,-1.006721237e+01,1.207426906e+01,6.467842053e-01,-1.406986786e+00,-5.959956854e+00,9.476328749e-09,3.145426475e-10,5.163958737e-10,8.852416935e-04,-3.550561896e-03,-3.276018185e-02,1.707289766e-06,1.065407444e-06,9.807609569e-07,2.043539272e-04,2.959469662e-04,1.280170159e-04,1.540058904e-14,1.540474606e-14,4.577251192e-05,6.971881726e-14,6.971881711e-14,6.971881764e-14,1.695853114e-07,1.696251455e-07,1.695837957e-07,5.670628379e-03,4.881256801e+00,1.189057004e-04,-4.875586173e+00,0.000000000e+00,1,-2.459231973e-03,-1.282986551e-02,-2.128657372e-03,1.560658498e+00,-1.147070135e+01,-1.296823560e+01,2.252654548e-04,2.338073600e-04,2.205831243e-04,-1.563117729e+00,1.145787148e+01,1.296610694e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084483.1159072,-4.348606561e-05,-4.891610442e-05,-5.867994028e-05,-9.400415476e-04,-1.856452963e-03,-9.797984673e+00,10,6.467834976e-01,-1.406985832e+00,2.113260948e-01,0.000000000e+00,0.000000000e+00,6.467845966e-01,-1.406986326e+00,-5.442533542e+00,1.069860893e+01,-5.497152126e+00,1.693820483e-13,1.693849804e-13,1.000000399e+02,1.020621939e-02,1.024382812e-02,-1.098963208e-06,4.943953982e-07,5.653859637e+00,-1.069860893e+01,5.497152126e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35393,-0.35185,0.00054,-1.609793533e+00,-1.728410578e-02,9.440795134e-01,1.061960713e+01,-5.439929054e+00,1.184143439e+01,6.467846994e-01,-1.406986110e+00,-5.345456674e+00,1.398702051e-08,4.208609573e-11,-3.733335537e-09,-2.555678698e-03,-7.782688370e-03,-4.472060074e-02,1.230152479e-06,9.822753542e-07,9.102312947e-07,2.051338782e-04,2.422642708e-04,9.926402761e-05,1.540120156e-14,1.540469806e-14,3.789698726e-05,6.974422764e-14,6.974422752e-14,6.974422850e-14,1.695710119e-07,1.695951627e-07,1.695465983e-07,6.977708365e-02,5.847188015e+00,1.227085009e-04,-5.777410931e+00,0.000000000e+00,1,-1.121218277e-02,3.891632791e-03,2.022773191e-02,2.108876464e+00,-1.195497160e+01,-1.308198508e+01,2.281871735e-04,2.066319342e-04,2.111615195e-04,-2.120088647e+00,1.195886323e+01,1.310221281e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084483.215907,1.454926671e-05,8.524341797e-06,-2.811105901e-05,-3.676474041e-03,-3.233068227e-03,-9.796430984e+00,10,6.467836507e-01,-1.406985910e+00,2.816592725e-02,0.000000000e+00,0.000000000e+00,6.467842688e-01,-1.406987184e+00,-5.225991974e+00,8.117221323e+00,-1.084692559e+01,1.679822125e-13,1.679862725e-13,1.000000364e+02,1.019899758e-02,1.024113024e-02,-6.181068154e-07,1.274000554e-06,5.254157901e+00,-8.117221323e+00,1.084692559e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35281,-0.35607,-0.00002,-1.476332096e+00,-2.939186458e-01,7.506088236e-01,7.572363958e+00,-1.029461733e+01,1.024564146e+01,6.467843123e-01,-1.406986851e+00,-4.748984092e+00,1.858529081e-08,3.817805422e-10,-8.068395280e-10,5.156600405e-04,-1.422596879e-02,-5.952408543e-02,1.084437423e-06,8.600946287e-07,8.859935403e-07,1.902768887e-04,2.318246066e-04,7.572490209e-05,1.400123458e-14,1.400468932e-14,3.096799393e-05,6.977194784e-14,6.977194795e-14,6.977194938e-14,1.695492072e-07,1.695325032e-07,1.694866397e-07,-1.343675874e-02,5.492111346e+00,1.174338804e-04,-5.505548104e+00,0.000000000e+00,1,-1.519884544e-02,3.509783108e-03,2.879349842e-03,2.096177631e+00,-1.301347542e+01,-1.326088557e+01,2.430241905e-04,2.105437788e-04,2.141109692e-04,-2.111376476e+00,1.301698521e+01,1.326376492e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084483.315907,5.878282269e-05,-6.444475972e-05,-2.729564007e-05,2.352866034e-03,1.884026066e-03,-9.797225646e+00,10,6.467835146e-01,-1.406986133e+00,-3.482061118e-01,0.000000000e+00,0.000000000e+00,6.467849065e-01,-1.406986769e+00,-5.405330397e+00,1.255675638e+01,-8.040256797e+00,1.668164381e-13,1.668196342e-13,1.000000375e+02,1.020440036e-02,1.022917262e-02,-1.391912265e-06,6.354909017e-07,5.057124285e+00,-1.255675638e+01,8.040256797e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35563,-0.35569,0.00011,-1.483287216e+00,-2.903165067e-01,7.560119479e-01,8.393287767e+00,-1.098810844e+01,1.139982399e+01,6.467844102e-01,-1.406986974e+00,-6.090282403e+00,1.864106441e-08,3.585379689e-10,-9.117442240e-10,4.688592474e-04,-1.417647648e-02,-5.972048393e-02,1.113454572e-06,8.947106087e-07,8.957490973e-07,1.973335224e-04,2.379919482e-04,8.926187501e-05,1.283496997e-14,1.283868438e-14,4.189330442e-05,6.979966904e-14,6.979966915e-14,6.979967058e-14,1.696123817e-07,1.695997317e-07,1.695520210e-07,-1.343675874e-02,5.492111346e+00,1.174338804e-04,-5.505548104e+00,0.000000000e+00,1,-1.519884544e-02,3.509783108e-03,2.879349842e-03,2.096177631e+00,-1.301347542e+01,-1.326088557e+01,2.430241905e-04,2.105437788e-04,2.141109692e-04,-2.111376476e+00,1.301698521e+01,1.326376492e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084483.415907,-1.315975856e-05,-6.070690267e-05,-3.578576495e-05,1.134163495e-03,7.964214035e-04,-9.800971428e+00,10,6.467835146e-01,-1.406986133e+00,-3.482061118e-01,0.000000000e+00,0.000000000e+00,6.467849065e-01,-1.406986769e+00,-5.405330397e+00,1.255675638e+01,-8.040256797e+00,1.668164381e-13,1.668196342e-13,1.000000375e+02,1.020440036e-02,1.022917262e-02,-1.391912265e-06,6.354909017e-07,5.057124285e+00,-1.255675638e+01,8.040256797e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35442,-0.35271,0.00089,-1.374913873e+00,-1.177151183e-01,9.053993467e-01,1.248032859e+01,-7.983178787e+00,1.047425668e+01,6.467850115e-01,-1.406986555e+00,-5.451698520e+00,2.617487470e-08,-3.097699928e-09,-2.929663858e-09,-1.774425119e-03,-2.265503163e-02,-7.581229291e-02,9.609488650e-07,8.756396606e-07,9.210452268e-07,2.035380186e-04,2.278778281e-04,7.284138200e-05,1.283602608e-14,1.284005347e-14,3.723905649e-05,6.983431938e-14,6.983431991e-14,6.983432167e-14,1.696120509e-07,1.695380193e-07,1.694926605e-07,1.647744745e-02,5.638580868e+00,1.179212657e-04,-5.622103421e+00,0.000000000e+00,1,6.115459037e-03,1.317126521e-02,3.731613998e-03,2.782916077e+00,-1.374638883e+01,-1.334257686e+01,2.282223708e-04,2.024754470e-04,2.107957927e-04,-2.776800618e+00,1.375956010e+01,1.334630848e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084483.5159068,1.743050927e-05,-2.923024703e-05,-8.696120486e-05,-1.466374716e-03,3.265823066e-03,-9.796697774e+00,10,6.467834708e-01,-1.406986030e+00,8.386778283e-01,0.000000000e+00,0.000000000e+00,6.467845733e-01,-1.406987693e+00,-5.237697087e+00,1.006518142e+01,-1.267972287e+01,1.658298174e-13,1.658347592e-13,1.000000348e+02,1.019995200e-02,1.023375821e-02,-1.102552695e-06,1.663380896e-06,6.076374916e+00,-1.006518142e+01,1.267972287e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35434,-0.35288,-0.00043,-1.226064171e+00,-1.613550075e-01,8.771721861e-01,1.411841398e+01,-9.927548230e+00,8.766192907e+00,6.467852951e-01,-1.406986996e+00,-4.566976595e+00,2.773221565e-08,-3.643427122e-09,-2.755040955e-09,-1.582288434e-03,-2.602672351e-02,-7.713029283e-02,8.915818717e-07,8.628688977e-07,9.021822659e-07,2.044467098e-04,2.299125691e-04,5.641460555e-05,1.184914266e-14,1.185321331e-14,3.047270617e-05,6.986204057e-14,6.986204110e-14,6.986204286e-14,1.696747182e-07,1.695620335e-07,1.695530599e-07,1.647744745e-02,5.638580868e+00,1.179212657e-04,-5.622103421e+00,0.000000000e+00,1,6.115459037e-03,1.317126521e-02,3.731613998e-03,2.782916077e+00,-1.374638883e+01,-1.334257686e+01,2.282223708e-04,2.024754470e-04,2.107957927e-04,-2.776800618e+00,1.375956010e+01,1.334630848e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084483.6159067,1.973229370e-05,-4.616967354e-05,-8.147663868e-05,2.018557749e-03,3.227194199e-05,-9.794919141e+00,10,6.467840949e-01,-1.406986061e+00,1.523201653e+00,0.000000000e+00,0.000000000e+00,6.467853679e-01,-1.406987355e+00,-4.465483597e+00,1.457943396e+01,-1.014828632e+01,1.649848849e-13,1.649895882e-13,1.000000334e+02,1.020328282e-02,1.023275882e-02,-1.272946801e-06,1.293588489e-06,5.988685250e+00,-1.457943396e+01,1.014828632e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35386,-0.35297,-0.00095,-1.265393286e+00,-3.016805737e-01,7.074593252e-01,1.042346646e+01,-1.289007225e+01,1.013837584e+01,6.467847244e-01,-1.406987520e+00,-6.154822912e+00,3.507765062e-08,-1.805032047e-10,-8.510496775e-11,1.768946730e-03,-3.248090853e-02,-9.455583551e-02,9.079217987e-07,8.440829702e-07,8.805161720e-07,1.978582873e-04,2.308803469e-04,6.604709869e-05,1.100320619e-14,1.100779760e-14,4.157546379e-05,6.989437996e-14,6.989438153e-14,6.989438366e-14,1.696594942e-07,1.695053090e-07,1.694617629e-07,-2.278866689e-02,4.884976448e+00,1.170235520e-04,-4.907765114e+00,0.000000000e+00,1,-4.883887882e-03,2.440584978e-02,-9.654876421e-03,2.752325390e+00,-1.487775187e+01,-1.326620718e+01,2.504504824e-04,2.004345473e-04,2.148851044e-04,-2.757209277e+00,1.490215772e+01,1.325655231e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084483.7159066,3.810479709e-06,-4.871534345e-05,-7.082796905e-05,-4.556214801e-04,-3.938914037e-03,-9.800125384e+00,10,6.467840949e-01,-1.406986061e+00,1.523201653e+00,0.000000000e+00,0.000000000e+00,6.467853679e-01,-1.406987355e+00,-4.465483597e+00,1.457943396e+01,-1.014828632e+01,1.649848849e-13,1.649895882e-13,1.000000334e+02,1.020328282e-02,1.023275882e-02,-1.272946801e-06,1.293588489e-06,5.988685250e+00,-1.457943396e+01,1.014828632e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35351,-0.35486,0.00102,-1.117777021e+00,-1.838446227e-01,8.630388194e-01,1.436601407e+01,-9.996657765e+00,7.938090889e+00,6.467854295e-01,-1.406987105e+00,-4.460432706e+00,4.907873260e-08,-5.518807248e-09,5.877085904e-10,6.992648739e-04,-4.701450555e-02,-1.122437971e-01,7.946159758e-07,7.812652491e-07,9.128529048e-07,2.013630262e-04,2.293104748e-04,5.034466844e-05,1.100417797e-14,1.100927577e-14,3.292437640e-05,6.992209918e-14,6.992210231e-14,6.992210373e-14,1.696426427e-07,1.693648123e-07,1.693558042e-07,2.246986932e-02,4.420371533e+00,1.113698106e-04,-4.397901664e+00,0.000000000e+00,1,-1.209952301e-02,2.253849345e-02,-5.360893009e-03,3.357896251e+00,-1.545083230e+01,-1.314672665e+01,2.303813258e-04,2.062198003e-04,2.187703399e-04,-3.369995774e+00,1.547337079e+01,1.314136576e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084483.8159065,5.647475516e-05,-2.587306193e-05,-1.757630092e-05,1.280705129e-03,1.748801814e-03,-9.798752113e+00,10,6.467832447e-01,-1.406986291e+00,-5.084887155e-01,0.000000000e+00,0.000000000e+00,6.467849917e-01,-1.406988274e+00,-4.514827351e+00,1.175505381e+01,-1.415108704e+01,1.642520617e-13,1.642574234e-13,1.000000312e+02,1.019803075e-02,1.023843562e-02,-1.746974439e-06,1.983529900e-06,4.006338636e+00,-1.175505381e+01,1.415108704e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35243,-0.35268,0.00189,-1.120523916e+00,-1.862583882e-01,8.598414719e-01,1.518891260e+01,-1.069338635e+01,8.709675054e+00,6.467856297e-01,-1.406987289e+00,-5.577931643e+00,4.915709929e-08,-5.419906599e-09,5.755168478e-10,7.678181399e-04,-4.704656483e-02,-1.126128103e-01,8.064459222e-07,7.887266627e-07,9.163834872e-07,2.025347821e-04,2.359112284e-04,5.770925240e-05,1.027128865e-14,1.027672592e-14,4.313761225e-05,6.995213048e-14,6.995213359e-14,6.995213503e-14,1.697104097e-07,1.694378265e-07,1.694246353e-07,2.246986932e-02,4.420371533e+00,1.113698106e-04,-4.397901664e+00,0.000000000e+00,1,-1.209952301e-02,2.253849345e-02,-5.360893009e-03,3.357896251e+00,-1.545083230e+01,-1.314672665e+01,2.303813258e-04,2.062198003e-04,2.187703399e-04,-3.369995774e+00,1.547337079e+01,1.314136576e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084483.9159064,5.110546620e-05,-9.485760510e-06,-1.657394177e-06,7.127369233e-04,4.378743148e-03,-9.802378895e+00,10,6.467834152e-01,-1.406985824e+00,8.174059204e-01,0.000000000e+00,0.000000000e+00,6.467858135e-01,-1.406987611e+00,-4.427694404e+00,1.597651251e+01,-1.033818629e+01,1.636117472e-13,1.636171641e-13,1.000000310e+02,1.019897200e-02,1.023713198e-02,-2.398337017e-06,1.786778917e-06,5.245100324e+00,-1.597651251e+01,1.033818629e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35612,-0.35496,0.00010,-1.044031223e+00,-2.945754129e-01,6.610722420e-01,1.210768140e+01,-1.433113159e+01,8.028778062e+00,6.467851348e-01,-1.406988118e+00,-5.308069778e+00,6.223219350e-08,7.183719947e-10,3.230298931e-09,5.067303686e-03,-5.966676498e-02,-1.337644415e-01,8.006784953e-07,7.213277006e-07,9.035196197e-07,1.949364664e-04,2.348381113e-04,4.692601850e-05,9.629753976e-15,9.635664207e-15,3.768772268e-05,6.998677964e-14,6.998678388e-14,6.998678590e-14,1.696910745e-07,1.693062497e-07,1.692932672e-07,7.018554498e-03,4.410366050e+00,1.082916287e-04,-4.403347495e+00,0.000000000e+00,1,9.720164349e-04,-6.167670159e-03,1.101124137e-02,3.135738090e+00,-1.616550638e+01,-1.271665247e+01,2.344540280e-04,2.088764340e-04,2.275842940e-04,-3.134766073e+00,1.615933871e+01,1.272766371e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084484.0159063,1.949662173e-05,-1.145494933e-04,-8.034899889e-05,-1.535080338e-03,-1.778827384e-03,-9.794181431e+00,10,6.467834152e-01,-1.406985824e+00,8.174059204e-01,0.000000000e+00,0.000000000e+00,6.467858135e-01,-1.406987611e+00,-4.427694404e+00,1.597651251e+01,-1.033818629e+01,1.636117472e-13,1.636171641e-13,1.000000310e+02,1.019897200e-02,1.023713198e-02,-2.398337017e-06,1.786778917e-06,5.245100324e+00,-1.597651251e+01,1.033818629e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35213,-0.35275,-0.00152,-9.718450897e-01,-1.781709160e-01,8.616382445e-01,1.577709638e+01,-1.020556254e+01,7.012417953e+00,6.467858686e-01,-1.406987360e+00,-4.443917925e+00,7.941540386e-08,-7.784148637e-09,3.105950077e-09,4.574141923e-03,-7.560503255e-02,-1.542714648e-01,7.292487368e-07,7.534532231e-07,9.052152486e-07,1.969377988e-04,2.331921653e-04,3.807014424e-05,9.630736054e-15,9.637103337e-15,3.143682107e-05,7.001449837e-14,7.001450444e-14,7.001450583e-14,1.696689696e-07,1.691386392e-07,1.691474296e-07,-2.979862400e-02,4.267208378e+00,1.075816582e-04,-4.297007002e+00,0.000000000e+00,1,-2.962626753e-04,1.883355979e-02,7.990382799e-03,3.927518758e+00,-1.676931426e+01,-1.224257318e+01,2.364989355e-04,2.092472454e-04,2.379327132e-04,-3.927815020e+00,1.678814782e+01,1.225056356e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084484.1159062,5.842207493e-05,-9.814552076e-05,-4.663957371e-05,-1.474403981e-03,1.163547766e-03,-9.794742061e+00,10,6.467836536e-01,-1.406986225e+00,2.093451003e-01,0.000000000e+00,0.000000000e+00,6.467851986e-01,-1.406988826e+00,-4.147472329e+00,1.211169188e+01,-1.529474173e+01,1.630457543e-13,1.630529891e-13,1.000000287e+02,1.019196041e-02,1.024140341e-02,-1.545010827e-06,2.600866239e-06,4.356817430e+00,-1.211169188e+01,1.529474173e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35158,-0.35300,0.00153,-9.730258568e-01,-1.801532892e-01,8.568706497e-01,1.653156912e+01,-1.085274517e+01,7.605686471e+00,6.467860378e-01,-1.406987537e+00,-5.416249155e+00,7.956845062e-08,-7.564668571e-09,3.102794870e-09,4.664417916e-03,-7.571504150e-02,-1.547031095e-01,7.466063498e-07,7.785068812e-07,8.878370960e-07,1.984528263e-04,2.413111978e-04,4.318490492e-05,9.064958229e-15,9.071704110e-15,4.008444171e-05,7.004452967e-14,7.004453568e-14,7.004453713e-14,1.697370210e-07,1.692112316e-07,1.692154320e-07,-2.979862400e-02,4.267208378e+00,1.075816582e-04,-4.297007002e+00,0.000000000e+00,1,-2.962626753e-04,1.883355979e-02,7.990382799e-03,3.927518758e+00,-1.676931426e+01,-1.224257318e+01,2.364989355e-04,2.092472454e-04,2.379327132e-04,-3.927815020e+00,1.678814782e+01,1.225056356e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084484.2159061,9.219423741e-05,-1.406100167e-04,-1.127702436e-04,-3.746701788e-03,8.834140586e-04,-9.796087878e+00,10,6.467843752e-01,-1.406986462e+00,-5.489151444e-01,0.000000000e+00,0.000000000e+00,6.467863134e-01,-1.406987790e+00,-3.849999279e+00,1.706751051e+01,-1.010948191e+01,1.625435786e-13,1.625515264e-13,1.000000285e+02,1.019081214e-02,1.023387468e-02,-1.938148035e-06,1.328511219e-06,3.301084135e+00,-1.706751051e+01,1.010948191e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35323,-0.35318,0.00002,-8.808506421e-01,-2.457951540e-01,5.907304553e-01,1.239515585e+01,-1.538272087e+01,6.559043948e+00,6.467853643e-01,-1.406988636e+00,-4.733490528e+00,9.809189214e-08,6.262244293e-09,5.144078374e-09,1.039294818e-02,-9.274083959e-02,-1.763255969e-01,7.432353316e-07,6.650441872e-07,8.686786076e-07,1.882804470e-04,2.363679682e-04,3.500874129e-05,8.561588370e-15,8.568765378e-15,3.444592600e-05,7.007686874e-14,7.007687600e-14,7.007687711e-14,1.697107273e-07,1.690421543e-07,1.690518076e-07,8.826114861e-03,3.894906342e+00,1.044323683e-04,-3.886080228e+00,0.000000000e+00,1,-1.047785910e-02,-6.631343100e-03,-3.284855789e-03,3.351862578e+00,-1.745795531e+01,-1.164826633e+01,2.473078836e-04,2.094301487e-04,2.431653891e-04,-3.362340437e+00,1.745132397e+01,1.164498147e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084484.315906,4.237152628e-05,-2.132168958e-05,-1.609247164e-05,-1.016651146e-03,1.625213618e-03,-9.799713523e+00,10,6.467838616e-01,-1.406986390e+00,6.062549467e-01,0.000000000e+00,0.000000000e+00,6.467855120e-01,-1.406989324e+00,-3.474384626e+00,1.208001860e+01,-1.584165535e+01,1.620934714e-13,1.621008055e-13,1.000000263e+02,1.017923243e-02,1.023171386e-02,-1.650397828e-06,2.933508439e-06,4.080639573e+00,-1.208001860e+01,1.584165535e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35323,-0.35508,-0.00031,-8.079268757e-01,-1.421686385e-01,8.560717725e-01,1.700356610e+01,-1.024323456e+01,5.635069491e+00,6.467863457e-01,-1.406987571e+00,-4.096497765e+00,1.199517788e-07,-6.454053292e-09,6.546814163e-09,1.043487693e-02,-1.132608335e-01,-1.969539426e-01,6.909540125e-07,6.766891966e-07,8.377235448e-07,1.842237154e-04,2.260916714e-04,3.015566530e-05,8.111724408e-15,8.118816893e-15,3.146535894e-05,7.011613827e-14,7.011614728e-14,7.011614684e-14,1.697212071e-07,1.688539027e-07,1.689089435e-07,-3.679184853e-03,3.521995349e+00,1.038730503e-04,-3.525674534e+00,0.000000000e+00,1,1.338059247e-02,-1.567858592e-02,-1.871165507e-03,4.274895587e+00,-1.776307027e+01,-1.080043031e+01,2.373601801e-04,2.082173153e-04,2.545032879e-04,-4.261514995e+00,1.774739168e+01,1.079855915e+01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
